Kode;Tgl Surat;Jenis Kewajiban;Jenis Sanksi;JumlahDenda;Tahun;Sumber;Kode Saham;Nama Perusahaan;Tanggal Masuk;Tanggal Keluar;Kriteria
SQMI;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
AKKU;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
BTEL;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
LCGP;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
COWL;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
TRIL;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
KBRI;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
HOME;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
TRAM;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
SKYB;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
BULL;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
VIVA;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
TELE;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
ALTO;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
GAMA;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
HOTL;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
MAGP;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
SRIL;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
MDIA;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
GOLL;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
BIKA;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
MKNT;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
MTRA;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
OASA;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
TGRA;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
TOPS;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
ARMY;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
MABA;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
BOSS;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
JSKY;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
TDPM;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
SWAT;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
POLL;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
NUSA;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
HKMU;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
DUCK;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
DEAL;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
URBN;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
CPRI;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
KJEN;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
KAYU;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
PURE;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
DADA;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
SBAT;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
CBMF;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
TECH;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
TOYS;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
PTDU;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
PMMP;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
BEBS;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
WMPP;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
IPPE;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
RAFI;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
TGUK;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
ASLI;13/06/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
MGLV;13/06/2025 00:00;Laporan Keuangan;SP3;;2025;Sanksi;;;;;
AMMS;13/06/2025 00:00;Laporan Keuangan;SP3;;2025;Sanksi;;;;;
SOUL;13/06/2025 00:00;Laporan Keuangan;SP3;;2025;Sanksi;;;;;
BATA;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
MTFN;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
DPNS;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
POOL;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
ZBRA;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
SIMA;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
ETWA;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
HITS;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
RICY;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
PGLI;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
RIMO;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
PLAS;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
KAEF;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
LMAS;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
UNIT;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
SUGI;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
SQMI;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
AKKU;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
BTEL;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
LCGP;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
COWL;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
TRIL;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
KBRI;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
HOME;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
TRAM;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
BIPI;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
SKYB;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
BULL;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
SMRU;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
VIVA;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
TELE;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
ALTO;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
GAMA;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
HOTL;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
MAGP;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
SRIL;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
MDIA;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
GOLL;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
BIKA;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
MKNT;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
MTRA;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
OASA;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
TGRA;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
TOPS;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
ARMY;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
MABA;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
BOSS;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
JSKY;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
TDPM;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
SWAT;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
POLL;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
NUSA;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
HKMU;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
DUCK;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
DEAL;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
URBN;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
CPRI;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
POLU;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
KJEN;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
KAYU;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
PURE;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
DADA;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
SBAT;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
CBMF;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
TECH;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
TOYS;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
PTDU;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
PMMP;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
BEBS;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
WMPP;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
IPPE;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
RAFI;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
TGUK;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
ASLI;13/06/2025 00:00;Laporan Keuangan;SP2;50000000;2025;Sanksi;;;;;
PYFA;13/06/2025 00:00;Laporan Keuangan;SP1;;2025;Sanksi;;;;;
PSAB;13/06/2025 00:00;Inkonsistensi Penyampaian Laporan Keuangan;SP2;25000000;2025;Sanksi;;;;;
ASPI;13/06/2025 00:00;Inkonsistensi Penyampaian Laporan Keuangan;SP2;25000000;2025;Sanksi;;;;;
ALDO;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP1;;2025;Sanksi;;;;;
BAPI;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP1;;2025;Sanksi;;;;;
ENRG;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP1;;2025;Sanksi;;;;;
GIAA;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP1;;2025;Sanksi;;;;;
INDY;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP1;;2025;Sanksi;;;;;
WICO;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP1;;2025;Sanksi;;;;;
HOPE;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP2;2000000;2025;Sanksi;;;;;
MLBI;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP2;2000000;2025;Sanksi;;;;;
PURE;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP2;2000000;2025;Sanksi;;;;;
SOUL;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP2;2000000;2025;Sanksi;;;;;
PMMP;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;4000000;2025;Sanksi;;;;;
POLL;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;4000000;2025;Sanksi;;;;;
LAND;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;6000000;2025;Sanksi;;;;;
PLAN;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;6000000;2025;Sanksi;;;;;
SRIL;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;6000000;2025;Sanksi;;;;;
CBMF;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
COWL;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
CPRI;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
DEAL;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
DUCK;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
ETWA;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
GAMA;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
HKMU;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
IPPE;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
JSKY;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
KAYU;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
KBRI;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
LCGP;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
MABA;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
MAGP;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
MKNT;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
MTRA;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
NUSA;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
PLAS;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
RIMO;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
SBAT;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
SIMA;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
SKYB;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
SUGI;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
TDPM;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
TECH;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
TOYS;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
TRIL;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
UNIT;13/06/2025 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2025;Sanksi;;;;;
BIKA;19/06/2025 00:00;Permintaan Penjelasan;SP2;;2025;Sanksi;;;;;
SRIL;19/06/2025 00:00;Permintaan Penjelasan;SP3;10000000;2025;Sanksi;;;;;
BRAM;20/06/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
MSIE;20/06/2025 00:00;Public Expose;SP2;;2025;Sanksi;;;;;
SPRE;20/06/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
BSSR;20/06/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
KEEN;20/06/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
SIPD;20/06/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
KUAS;20/06/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
HADE;20/06/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
BEER;20/06/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
CGAS;20/06/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
VISI;20/06/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
ZBRA;20/06/2025 00:00;Permintaan Penjelasan;SP2;5000000;2025;Sanksi;;;;;
ZBRA;20/06/2025 00:00;Permintaan Penjelasan;SP3;10000000;2025;Sanksi;;;;;
ETWA;20/06/2025 00:00;Permintaan Penjelasan;SP3;10000000;2025;Sanksi;;;;;
NINE;20/06/2025 00:00;Permintaan Penjelasan;SP1;;2025;Sanksi;;;;;
DLTA;20/06/2025 00:00;Permintaan Penjelasan;SP1;;2025;Sanksi;;;;;
BIKA;25/06/2025 00:00;Permintaan Penjelasan;SP2;5000000;2025;Sanksi;;;;;
KPIG;25/06/2025 00:00;Permintaan Penjelasan;SP2;5000000;2025;Sanksi;;;;;
AALI;25/06/2025 00:00;Permintaan Penjelasan;SP1;;2025;Sanksi;;;;;
STRK;25/06/2025 00:00;Permintaan Penjelasan;SP2;;2025;Sanksi;;;;;
FAST;25/06/2025 00:00;Permintaan Penjelasan;SP2;;2025;Sanksi;;;;;
RGAS;26/06/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
FLMC;26/06/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
DPNS;26/06/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
CTRA;26/06/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
CTBN;26/06/2025 00:00;Public Expose;SP2;;2025;Sanksi;;;;;
CHIP;26/06/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
KETR;26/06/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
AKKU;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
ALTO;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
DADA;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
KAEF;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
KJEN;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
MTFN;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
OASA;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
PMMP;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
PTDU;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
RAFI;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
SQMI;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
SWAT;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
ZBRA;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
BEBS;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
BTEL;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
CBMF;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
CPRI;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
DUCK;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
ETWA;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
GAMA;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
GOLL;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
KBRI;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
MABA;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
MAGP;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
MKNT;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
MTRA;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
POLL;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
PURE;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
SBAT;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
TECH;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
TGRA;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
WMPP;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
BIKA;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
HOTL;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
IPPE;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
JSKY;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
KAYU;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
RIMO;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
SKYB;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
SUGI;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
TDPM;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
TELE;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
TRAM;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
ARMY;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
BOSS;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
COWL;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
DEAL;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
HKMU;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
HOME;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
LCGP;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
LMAS;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
NUSA;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
PLAS;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
POOL;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
SIMA;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
SRIL;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
TOPS;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
TOYS;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
TRIL;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
UNIT;30/06/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
LABS;30/06/2025 00:00;Permintaan Penjelasan;SP1;;2025;Sanksi;;;;;
MGLV;30/06/2025 00:00;Permintaan Penjelasan;SP2;5000000;2025;Sanksi;;;;;
ZBRA;30/06/2025 00:00;Permintaan Penjelasan;SP3;10000000;2025;Sanksi;;;;;
BUKA;20/06/2025 00:00;Keterbukaan Informasi;SP1;;2025;Sanksi;;;;;
BUKA;20/06/2025 00:00;Keterbukaan Informasi;SP2;;2025;Sanksi;;;;;
BUKA;20/06/2025 00:00;Keterbukaan Informasi;SP1;;2025;Sanksi;;;;;
AMMS;01/07/2025 00:00;Laporan Keuangan;SUS;;2025;Sanksi;;;;;
BBRM;02/07/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
BIMA;02/07/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
DIGI;02/07/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
FIMP;02/07/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
MPRO;02/07/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
PYFA;02/07/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
VTNY;02/07/2025 00:00;Public Expose;SP1;;2025;Sanksi;;;;;
FUTR;02/07/2025 00:00;Permintaan Penjelasan;SP1;;2025;Sanksi;;;;;
INPS;02/07/2025 00:00;Permintaan Penjelasan;SP2;;2025;Sanksi;;;;;
ESTA;04/07/2025 00:00;Permintaan Penjelasan;SP2;15000000;2025;Sanksi;;;;;
ZBRA;10/07/2025 00:00;Permintaan Penjelasan;SP3;;2025;Sanksi;;;;;
SMRU;10/07/2025 00:00;Permintaan Penjelasan;SP2;5000000;2025;Sanksi;;;;;
LOPI;09/07/2025 00:00;Keterbukaan Informasi;SP1;150000000;2025;Sanksi;;;;;
AKKU;08/07/2025 00:00;Laporan Keuangan;SP3;150000000;2025;Sanksi;;;;;
